timeline_id,project_id,stage_name,planned_duration_days,actual_duration_days,stage_status,start_date,end_date
TL-LG-SK-0023-NOT,LG-SK-0023,Notification,30,85,DELAYED,2022-11-01,2024-06-30
TL-LG-SK-0023-OBJ,LG-SK-0023,Objection/Hearing,76,100,IN_PROGRESS,2022-11-01,2024-06-30
TL-LG-SK-0023-COM,LG-SK-0023,Compensation,69,113,DELAYED,2022-11-01,2024-06-30
TL-LG-SK-0023-LEG,LG-SK-0023,Legal Resolution,52,73,IN_PROGRESS,2022-11-01,2024-06-30
TL-LG-SK-0023-R&R,LG-SK-0023,R&R,80,135,DELAYED,2022-11-01,2024-06-30
TL-LG-SK-0023-POS,LG-SK-0023,Possession,51,52,IN_PROGRESS,2022-11-01,2024-06-30
TL-LG-SK-0023-FIN,LG-SK-0023,Final Handover,88,111,IN_PROGRESS,2022-11-01,2024-06-30
TL-LG-TN-0024-LAN,LG-TN-0024,Land Identification,32,69,DELAYED,2024-05-25,2024-06-30
TL-LG-TN-0024-SUR,LG-TN-0024,Survey,89,130,DELAYED,2024-05-25,2024-06-30
TL-LG-TN-0024-DOC,LG-TN-0024,Documentation,64,91,IN_PROGRESS,2024-05-25,2024-06-30
TL-LG-TN-0024-APP,LG-TN-0024,Approval,78,112,DELAYED,2024-05-25,2024-06-30
TL-LG-TN-0024-NOT,LG-TN-0024,Notification,70,87,IN_PROGRESS,2024-05-25,2024-06-30
TL-LG-TN-0024-OBJ,LG-TN-0024,Objection/Hearing,74,96,IN_PROGRESS,2024-05-25,2024-06-30
TL-LG-TN-0024-COM,LG-TN-0024,Compensation,33,35,IN_PROGRESS,2024-05-25,2024-06-30
TL-LG-TN-0024-LEG,LG-TN-0024,Legal Resolution,33,82,DELAYED,2024-05-25,2024-06-30
TL-LG-TN-0024-R&R,LG-TN-0024,R&R,53,65,IN_PROGRESS,2024-05-25,2024-06-30
TL-LG-TN-0024-POS,LG-TN-0024,Possession,65,112,DELAYED,2024-05-25,2024-06-30
TL-LG-TN-0024-FIN,LG-TN-0024,Final Handover,75,125,DELAYED,2024-05-25,2024-06-30
TL-LG-TS-0025-LAN,LG-TS-0025,Land Identification,40,47,IN_PROGRESS,2021-01-26,2024-06-30
TL-LG-TS-0025-SUR,LG-TS-0025,Survey,85,118,DELAYED,2021-01-26,2024-06-30
TL-LG-TS-0025-DOC,LG-TS-0025,Documentation,60,91,DELAYED,2021-01-26,2024-06-30
TL-LG-TS-0025-APP,LG-TS-0025,Approval,33,39,IN_PROGRESS,2021-01-26,2024-06-30
TL-LG-TS-0025-NOT,LG-TS-0025,Notification,88,100,IN_PROGRESS,2021-01-26,2024-06-30
TL-LG-TS-0025-OBJ,LG-TS-0025,Objection/Hearing,51,72,IN_PROGRESS,2021-01-26,2024-06-30
TL-LG-TS-0025-COM,LG-TS-0025,Compensation,87,92,IN_PROGRESS,2021-01-26,2024-06-30
TL-LG-TS-0025-LEG,LG-TS-0025,Legal Resolution,72,82,IN_PROGRESS,2021-01-26,2024-06-30
TL-LG-TS-0025-R&R,LG-TS-0025,R&R,86,99,IN_PROGRESS,2021-01-26,2024-06-30
TL-LG-TS-0025-POS,LG-TS-0025,Possession,60,71,IN_PROGRESS,2021-01-26,2024-06-30
TL-LG-TS-0025-FIN,LG-TS-0025,Final Handover,53,77,IN_PROGRESS,2021-01-26,2024-06-30
TL-LG-TR-0026-LAN,LG-TR-0026,Land Identification,86,112,IN_PROGRESS,2023-02-16,2024-06-30
TL-LG-TR-0026-SUR,LG-TR-0026,Survey,73,109,DELAYED,2023-02-16,2024-06-30
TL-LG-TR-0026-DOC,LG-TR-0026,Documentation,89,119,IN_PROGRESS,2023-02-16,2024-06-30
TL-LG-TR-0026-APP,LG-TR-0026,Approval,70,61,COMPLETED,2023-02-16,2024-06-30
TL-LG-TR-0026-NOT,LG-TR-0026,Notification,45,36,COMPLETED,2023-02-16,2024-06-30
TL-LG-TR-0026-OBJ,LG-TR-0026,Objection/Hearing,58,88,IN_PROGRESS,2023-02-16,2024-06-30
TL-LG-TR-0026-COM,LG-TR-0026,Compensation,64,70,IN_PROGRESS,2023-02-16,2024-06-30
TL-LG-TR-0026-LEG,LG-TR-0026,Legal Resolution,51,73,IN_PROGRESS,2023-02-16,2024-06-30
TL-LG-TR-0026-R&R,LG-TR-0026,R&R,80,124,DELAYED,2023-02-16,2024-06-30
TL-LG-TR-0026-POS,LG-TR-0026,Possession,60,106,DELAYED,2023-02-16,2024-06-30
TL-LG-TR-0026-FIN,LG-TR-0026,Final Handover,39,59,IN_PROGRESS,2023-02-16,2024-06-30
TL-LG-UP-0027-LAN,LG-UP-0027,Land Identification,69,107,DELAYED,2024-09-21,2024-06-30
TL-LG-UP-0027-SUR,LG-UP-0027,Survey,58,110,DELAYED,2024-09-21,2024-06-30
TL-LG-UP-0027-DOC,LG-UP-0027,Documentation,63,77,IN_PROGRESS,2024-09-21,2024-06-30
TL-LG-UP-0027-APP,LG-UP-0027,Approval,66,57,COMPLETED,2024-09-21,2024-06-30
TL-LG-UP-0027-NOT,LG-UP-0027,Notification,58,88,IN_PROGRESS,2024-09-21,2024-06-30
TL-LG-UP-0027-OBJ,LG-UP-0027,Objection/Hearing,87,87,COMPLETED,2024-09-21,2024-06-30
TL-LG-UP-0027-COM,LG-UP-0027,Compensation,56,71,IN_PROGRESS,2024-09-21,2024-06-30
TL-LG-UP-0027-LEG,LG-UP-0027,Legal Resolution,64,54,COMPLETED,2024-09-21,2024-06-30
TL-LG-UP-0027-R&R,LG-UP-0027,R&R,55,99,DELAYED,2024-09-21,2024-06-30
TL-LG-UP-0027-POS,LG-UP-0027,Possession,41,82,DELAYED,2024-09-21,2024-06-30
TL-LG-UP-0027-FIN,LG-UP-0027,Final Handover,78,129,DELAYED,2024-09-21,2024-06-30
TL-LG-UK-0028-LAN,LG-UK-0028,Land Identification,69,97,IN_PROGRESS,2021-01-29,2024-06-30
TL-LG-UK-0028-SUR,LG-UK-0028,Survey,30,24,COMPLETED,2021-01-29,2024-06-30
TL-LG-UK-0028-DOC,LG-UK-0028,Documentation,59,75,IN_PROGRESS,2021-01-29,2024-06-30
TL-LG-UK-0028-APP,LG-UK-0028,Approval,59,66,IN_PROGRESS,2021-01-29,2024-06-30
TL-LG-UK-0028-NOT,LG-UK-0028,Notification,40,44,IN_PROGRESS,2021-01-29,2024-06-30
TL-LG-UK-0028-OBJ,LG-UK-0028,Objection/Hearing,61,100,DELAYED,2021-01-29,2024-06-30
TL-LG-UK-0028-COM,LG-UK-0028,Compensation,47,105,DELAYED,2021-01-29,2024-06-30
TL-LG-UK-0028-LEG,LG-UK-0028,Legal Resolution,30,47,IN_PROGRESS,2021-01-29,2024-06-30
TL-LG-UK-0028-R&R,LG-UK-0028,R&R,55,53,COMPLETED,2021-01-29,2024-06-30
TL-LG-UK-0028-POS,LG-UK-0028,Possession,48,83,DELAYED,2021-01-29,2024-06-30
TL-LG-UK-0028-FIN,LG-UK-0028,Final Handover,49,71,IN_PROGRESS,2021-01-29,2024-06-30
TL-LG-WB-0029-LAN,LG-WB-0029,Land Identification,31,44,IN_PROGRESS,2021-11-07,2024-06-30
TL-LG-WB-0029-SUR,LG-WB-0029,Survey,68,68,COMPLETED,2021-11-07,2024-06-30
TL-LG-WB-0029-DOC,LG-WB-0029,Documentation,88,124,DELAYED,2021-11-07,2024-06-30
TL-LG-WB-0029-APP,LG-WB-0029,Approval,54,86,DELAYED,2021-11-07,2024-06-30
TL-LG-WB-0029-NOT,LG-WB-0029,Notification,31,62,DELAYED,2021-11-07,2024-06-30
TL-LG-WB-0029-OBJ,LG-WB-0029,Objection/Hearing,77,133,DELAYED,2021-11-07,2024-06-30
TL-LG-WB-0029-COM,LG-WB-0029,Compensation,47,75,IN_PROGRESS,2021-11-07,2024-06-30
TL-LG-WB-0029-LEG,LG-WB-0029,Legal Resolution,34,58,IN_PROGRESS,2021-11-07,2024-06-30
TL-LG-WB-0029-R&R,LG-WB-0029,R&R,66,78,IN_PROGRESS,2021-11-07,2024-06-30
TL-LG-WB-0029-POS,LG-WB-0029,Possession,81,87,IN_PROGRESS,2021-11-07,2024-06-30
TL-LG-WB-0029-FIN,LG-WB-0029,Final Handover,64,82,IN_PROGRESS,2021-11-07,2024-06-30
TL-LG-AN-0030-LAN,LG-AN-0030,Land Identification,83,114,DELAYED,2022-05-07,2024-06-30
TL-LG-AN-0030-SUR,LG-AN-0030,Survey,75,116,DELAYED,2022-05-07,2024-06-30
TL-LG-AN-0030-DOC,LG-AN-0030,Documentation,32,39,IN_PROGRESS,2022-05-07,2024-06-30
TL-LG-AN-0030-APP,LG-AN-0030,Approval,38,57,IN_PROGRESS,2022-05-07,2024-06-30
TL-LG-AN-0030-NOT,LG-AN-0030,Notification,52,50,COMPLETED,2022-05-07,2024-06-30
TL-LG-AN-0030-OBJ,LG-AN-0030,Objection/Hearing,35,87,DELAYED,2022-05-07,2024-06-30
TL-LG-AN-0030-COM,LG-AN-0030,Compensation,79,107,IN_PROGRESS,2022-05-07,2024-06-30
TL-LG-AN-0030-LEG,LG-AN-0030,Legal Resolution,86,141,DELAYED,2022-05-07,2024-06-30
TL-LG-AN-0030-R&R,LG-AN-0030,R&R,70,111,DELAYED,2022-05-07,2024-06-30
TL-LG-AN-0030-POS,LG-AN-0030,Possession,42,85,DELAYED,2022-05-07,2024-06-30
TL-LG-AN-0030-FIN,LG-AN-0030,Final Handover,69,90,IN_PROGRESS,2022-05-07,2024-06-30
TL-LG-CH-0031-LAN,LG-CH-0031,Land Identification,89,148,DELAYED,2021-05-27,2024-06-30
TL-LG-CH-0031-SUR,LG-CH-0031,Survey,77,72,COMPLETED,2021-05-27,2024-06-30
TL-LG-CH-0031-DOC,LG-CH-0031,Documentation,52,110,DELAYED,2021-05-27,2024-06-30
TL-LG-CH-0031-APP,LG-CH-0031,Approval,46,86,DELAYED,2021-05-27,2024-06-30
TL-LG-CH-0031-NOT,LG-CH-0031,Notification,32,82,DELAYED,2021-05-27,2024-06-30
TL-LG-CH-0031-OBJ,LG-CH-0031,Objection/Hearing,30,53,IN_PROGRESS,2021-05-27,2024-06-30
TL-LG-CH-0031-COM,LG-CH-0031,Compensation,44,77,DELAYED,2021-05-27,2024-06-30
TL-LG-CH-0031-LEG,LG-CH-0031,Legal Resolution,72,75,IN_PROGRESS,2021-05-27,2024-06-30
TL-LG-CH-0031-R&R,LG-CH-0031,R&R,61,98,DELAYED,2021-05-27,2024-06-30
TL-LG-CH-0031-POS,LG-CH-0031,Possession,68,82,IN_PROGRESS,2021-05-27,2024-06-30
TL-LG-CH-0031-FIN,LG-CH-0031,Final Handover,35,81,DELAYED,2021-05-27,2024-06-30
TL-LG-DH-0032-LAN,LG-DH-0032,Land Identification,40,84,DELAYED,2024-10-08,2024-06-30
TL-LG-DH-0032-SUR,LG-DH-0032,Survey,89,87,COMPLETED,2024-10-08,2024-06-30
TL-LG-DH-0032-DOC,LG-DH-0032,Documentation,86,80,COMPLETED,2024-10-08,2024-06-30
TL-LG-DH-0032-APP,LG-DH-0032,Approval,64,87,IN_PROGRESS,2024-10-08,2024-06-30
TL-LG-DH-0032-NOT,LG-DH-0032,Notification,50,90,DELAYED,2024-10-08,2024-06-30
TL-LG-DH-0032-OBJ,LG-DH-0032,Objection/Hearing,42,41,COMPLETED,2024-10-08,2024-06-30
TL-LG-DH-0032-COM,LG-DH-0032,Compensation,78,100,IN_PROGRESS,2024-10-08,2024-06-30
TL-LG-DH-0032-LEG,LG-DH-0032,Legal Resolution,58,98,DELAYED,2024-10-08,2024-06-30
TL-LG-DH-0032-R&R,LG-DH-0032,R&R,36,48,IN_PROGRESS,2024-10-08,2024-06-30
TL-LG-DH-0032-POS,LG-DH-0032,Possession,56,88,DELAYED,2024-10-08,2024-06-30
TL-LG-DH-0032-FIN,LG-DH-0032,Final Handover,33,90,DELAYED,2024-10-08,2024-06-30
TL-LG-DL-0033-LAN,LG-DL-0033,Land Identification,64,116,DELAYED,2021-06-30,2024-06-30
TL-LG-DL-0033-SUR,LG-DL-0033,Survey,53,85,DELAYED,2021-06-30,2024-06-30
TL-LG-DL-0033-DOC,LG-DL-0033,Documentation,62,92,IN_PROGRESS,2021-06-30,2024-06-30
TL-LG-DL-0033-APP,LG-DL-0033,Approval,42,92,DELAYED,2021-06-30,2024-06-30
TL-LG-DL-0033-NOT,LG-DL-0033,Notification,67,118,DELAYED,2021-06-30,2024-06-30
TL-LG-DL-0033-OBJ,LG-DL-0033,Objection/Hearing,64,119,DELAYED,2021-06-30,2024-06-30
TL-LG-DL-0033-COM,LG-DL-0033,Compensation,83,83,COMPLETED,2021-06-30,2024-06-30
TL-LG-DL-0033-LEG,LG-DL-0033,Legal Resolution,57,100,DELAYED,2021-06-30,2024-06-30
TL-LG-DL-0033-R&R,LG-DL-0033,R&R,62,57,COMPLETED,2021-06-30,2024-06-30
TL-LG-DL-0033-POS,LG-DL-0033,Possession,69,110,DELAYED,2021-06-30,2024-06-30
TL-LG-DL-0033-FIN,LG-DL-0033,Final Handover,51,50,COMPLETED,2021-06-30,2024-06-30
TL-LG-JK-0034-LAN,LG-JK-0034,Land Identification,36,96,DELAYED,2024-02-03,2024-06-30
TL-LG-JK-0034-SUR,LG-JK-0034,Survey,78,132,DELAYED,2024-02-03,2024-06-30
TL-LG-JK-0034-DOC,LG-JK-0034,Documentation,65,112,DELAYED,2024-02-03,2024-06-30
TL-LG-JK-0034-APP,LG-JK-0034,Approval,48,76,IN_PROGRESS,2024-02-03,2024-06-30
TL-LG-JK-0034-NOT,LG-JK-0034,Notification,75,125,DELAYED,2024-02-03,2024-06-30
TL-LG-JK-0034-OBJ,LG-JK-0034,Objection/Hearing,42,55,IN_PROGRESS,2024-02-03,2024-06-30
TL-LG-JK-0034-COM,LG-JK-0034,Compensation,35,85,DELAYED,2024-02-03,2024-06-30
TL-LG-JK-0034-LEG,LG-JK-0034,Legal Resolution,70,117,DELAYED,2024-02-03,2024-06-30
TL-LG-JK-0034-R&R,LG-JK-0034,R&R,62,93,DELAYED,2024-02-03,2024-06-30
TL-LG-JK-0034-POS,LG-JK-0034,Possession,48,78,IN_PROGRESS,2024-02-03,2024-06-30
TL-LG-JK-0034-FIN,LG-JK-0034,Final Handover,59,85,IN_PROGRESS,2024-02-03,2024-06-30
TL-LG-LA-0035-LAN,LG-LA-0035,Land Identification,87,138,DELAYED,2022-07-20,2024-06-30
TL-LG-LA-0035-SUR,LG-LA-0035,Survey,89,138,DELAYED,2022-07-20,2024-06-30
TL-LG-LA-0035-DOC,LG-LA-0035,Documentation,31,71,DELAYED,2022-07-20,2024-06-30
TL-LG-LA-0035-APP,LG-LA-0035,Approval,32,88,DELAYED,2022-07-20,2024-06-30
TL-LG-LA-0035-NOT,LG-LA-0035,Notification,79,112,DELAYED,2022-07-20,2024-06-30
TL-LG-LA-0035-OBJ,LG-LA-0035,Objection/Hearing,77,110,DELAYED,2022-07-20,2024-06-30
TL-LG-LA-0035-COM,LG-LA-0035,Compensation,65,119,DELAYED,2022-07-20,2024-06-30
TL-LG-LA-0035-LEG,LG-LA-0035,Legal Resolution,72,86,IN_PROGRESS,2022-07-20,2024-06-30
TL-LG-LA-0035-R&R,LG-LA-0035,R&R,49,108,DELAYED,2022-07-20,2024-06-30
TL-LG-LA-0035-POS,LG-LA-0035,Possession,80,117,DELAYED,2022-07-20,2024-06-30
TL-LG-LA-0035-FIN,LG-LA-0035,Final Handover,85,128,DELAYED,2022-07-20,2024-06-30
TL-LG-LD-0036-LAN,LG-LD-0036,Land Identification,48,67,IN_PROGRESS,2024-12-15,2024-06-30
TL-LG-LD-0036-SUR,LG-LD-0036,Survey,89,100,IN_PROGRESS,2024-12-15,2024-06-30
TL-LG-LD-0036-DOC,LG-LD-0036,Documentation,84,133,DELAYED,2024-12-15,2024-06-30
TL-LG-LD-0036-APP,LG-LD-0036,Approval,75,111,DELAYED,2024-12-15,2024-06-30
TL-LG-LD-0036-NOT,LG-LD-0036,Notification,49,49,COMPLETED,2024-12-15,2024-06-30
TL-LG-LD-0036-OBJ,LG-LD-0036,Objection/Hearing,34,65,DELAYED,2024-12-15,2024-06-30
TL-LG-LD-0036-COM,LG-LD-0036,Compensation,57,93,DELAYED,2024-12-15,2024-06-30
TL-LG-LD-0036-LEG,LG-LD-0036,Legal Resolution,39,89,DELAYED,2024-12-15,2024-06-30
TL-LG-LD-0036-R&R,LG-LD-0036,R&R,59,55,COMPLETED,2024-12-15,2024-06-30
TL-LG-LD-0036-POS,LG-LD-0036,Possession,88,88,COMPLETED,2024-12-15,2024-06-30
TL-LG-LD-0036-FIN,LG-LD-0036,Final Handover,89,123,DELAYED,2024-12-15,2024-06-30
TL-LG-PY-0037-LAN,LG-PY-0037,Land Identification,82,121,DELAYED,2021-06-14,2024-06-30
TL-LG-PY-0037-SUR,LG-PY-0037,Survey,40,79,DELAYED,2021-06-14,2024-06-30
TL-LG-PY-0037-DOC,LG-PY-0037,Documentation,55,113,DELAYED,2021-06-14,2024-06-30
TL-LG-PY-0037-APP,LG-PY-0037,Approval,35,94,DELAYED,2021-06-14,2024-06-30
TL-LG-PY-0037-NOT,LG-PY-0037,Notification,33,70,DELAYED,2021-06-14,2024-06-30
TL-LG-PY-0037-OBJ,LG-PY-0037,Objection/Hearing,38,85,DELAYED,2021-06-14,2024-06-30
TL-LG-PY-0037-COM,LG-PY-0037,Compensation,81,90,IN_PROGRESS,2021-06-14,2024-06-30
TL-LG-PY-0037-LEG,LG-PY-0037,Legal Resolution,31,26,COMPLETED,2021-06-14,2024-06-30
TL-LG-PY-0037-R&R,LG-PY-0037,R&R,65,96,DELAYED,2021-06-14,2024-06-30
TL-LG-PY-0037-POS,LG-PY-0037,Possession,46,86,DELAYED,2021-06-14,2024-06-30
TL-LG-PY-0037-FIN,LG-PY-0037,Final Handover,45,48,IN_PROGRESS,2021-06-14,2024-06-30
TL-LG-AP-0038-LAN,LG-AP-0038,Land Identification,57,82,IN_PROGRESS,2022-08-24,2024-06-30
TL-LG-AP-0038-SUR,LG-AP-0038,Survey,89,131,DELAYED,2022-08-24,2024-06-30
TL-LG-AP-0038-DOC,LG-AP-0038,Documentation,32,73,DELAYED,2022-08-24,2024-06-30
TL-LG-AP-0038-APP,LG-AP-0038,Approval,73,114,DELAYED,2022-08-24,2024-06-30
TL-LG-AP-0038-NOT,LG-AP-0038,Notification,70,99,IN_PROGRESS,2022-08-24,2024-06-30
TL-LG-AP-0038-OBJ,LG-AP-0038,Objection/Hearing,66,81,IN_PROGRESS,2022-08-24,2024-06-30
TL-LG-AP-0038-COM,LG-AP-0038,Compensation,85,95,IN_PROGRESS,2022-08-24,2024-06-30
TL-LG-AP-0038-LEG,LG-AP-0038,Legal Resolution,45,97,DELAYED,2022-08-24,2024-06-30
TL-LG-AP-0038-R&R,LG-AP-0038,R&R,51,83,DELAYED,2022-08-24,2024-06-30
TL-LG-AP-0038-POS,LG-AP-0038,Possession,74,132,DELAYED,2022-08-24,2024-06-30
TL-LG-AP-0038-FIN,LG-AP-0038,Final Handover,43,98,DELAYED,2022-08-24,2024-06-30
TL-LG-AR-0039-LAN,LG-AR-0039,Land Identification,63,78,IN_PROGRESS,2024-11-14,2024-06-30
TL-LG-AR-0039-SUR,LG-AR-0039,Survey,76,94,IN_PROGRESS,2024-11-14,2024-06-30
TL-LG-AR-0039-DOC,LG-AR-0039,Documentation,44,45,IN_PROGRESS,2024-11-14,2024-06-30
TL-LG-AR-0039-APP,LG-AR-0039,Approval,46,67,IN_PROGRESS,2024-11-14,2024-06-30
TL-LG-AR-0039-NOT,LG-AR-0039,Notification,71,80,IN_PROGRESS,2024-11-14,2024-06-30
TL-LG-AR-0039-OBJ,LG-AR-0039,Objection/Hearing,52,78,IN_PROGRESS,2024-11-14,2024-06-30
TL-LG-AR-0039-COM,LG-AR-0039,Compensation,62,93,DELAYED,2024-11-14,2024-06-30
TL-LG-AR-0039-LEG,LG-AR-0039,Legal Resolution,89,100,IN_PROGRESS,2024-11-14,2024-06-30
TL-LG-AR-0039-R&R,LG-AR-0039,R&R,62,74,IN_PROGRESS,2024-11-14,2024-06-30
TL-LG-AR-0039-POS,LG-AR-0039,Possession,77,68,COMPLETED,2024-11-14,2024-06-30
TL-LG-AR-0039-FIN,LG-AR-0039,Final Handover,90,130,DELAYED,2024-11-14,2024-06-30
TL-LG-AS-0040-LAN,LG-AS-0040,Land Identification,57,102,DELAYED,2022-03-25,2024-06-30
TL-LG-AS-0040-SUR,LG-AS-0040,Survey,50,66,IN_PROGRESS,2022-03-25,2024-06-30
TL-LG-AS-0040-DOC,LG-AS-0040,Documentation,46,99,DELAYED,2022-03-25,2024-06-30
TL-LG-AS-0040-APP,LG-AS-0040,Approval,69,116,DELAYED,2022-03-25,2024-06-30
TL-LG-AS-0040-NOT,LG-AS-0040,Notification,88,89,IN_PROGRESS,2022-03-25,2024-06-30
TL-LG-AS-0040-OBJ,LG-AS-0040,Objection/Hearing,32,24,COMPLETED,2022-03-25,2024-06-30
TL-LG-AS-0040-COM,LG-AS-0040,Compensation,31,40,IN_PROGRESS,2022-03-25,2024-06-30
TL-LG-AS-0040-LEG,LG-AS-0040,Legal Resolution,84,142,DELAYED,2022-03-25,2024-06-30
TL-LG-AS-0040-R&R,LG-AS-0040,R&R,89,89,COMPLETED,2022-03-25,2024-06-30
TL-LG-AS-0040-POS,LG-AS-0040,Possession,30,25,COMPLETED,2022-03-25,2024-06-30
TL-LG-AS-0040-FIN,LG-AS-0040,Final Handover,31,47,IN_PROGRESS,2022-03-25,2024-06-30
TL-LG-BR-0041-LAN,LG-BR-0041,Land Identification,87,98,IN_PROGRESS,2022-11-25,2024-06-30
TL-LG-BR-0041-SUR,LG-BR-0041,Survey,77,120,DELAYED,2022-11-25,2024-06-30
TL-LG-BR-0041-DOC,LG-BR-0041,Documentation,55,97,DELAYED,2022-11-25,2024-06-30
TL-LG-BR-0041-APP,LG-BR-0041,Approval,84,85,IN_PROGRESS,2022-11-25,2024-06-30
TL-LG-BR-0041-NOT,LG-BR-0041,Notification,59,50,COMPLETED,2022-11-25,2024-06-30
TL-LG-BR-0041-OBJ,LG-BR-0041,Objection/Hearing,62,117,DELAYED,2022-11-25,2024-06-30
TL-LG-BR-0041-COM,LG-BR-0041,Compensation,82,123,DELAYED,2022-11-25,2024-06-30
TL-LG-BR-0041-LEG,LG-BR-0041,Legal Resolution,80,102,IN_PROGRESS,2022-11-25,2024-06-30
TL-LG-BR-0041-R&R,LG-BR-0041,R&R,49,47,COMPLETED,2022-11-25,2024-06-30
TL-LG-BR-0041-POS,LG-BR-0041,Possession,55,63,IN_PROGRESS,2022-11-25,2024-06-30
TL-LG-BR-0041-FIN,LG-BR-0041,Final Handover,61,113,DELAYED,2022-11-25,2024-06-30
TL-LG-CG-0042-LAN,LG-CG-0042,Land Identification,79,121,DELAYED,2022-11-03,2024-06-30
TL-LG-CG-0042-SUR,LG-CG-0042,Survey,52,42,COMPLETED,2022-11-03,2024-06-30
TL-LG-CG-0042-DOC,LG-CG-0042,Documentation,39,66,IN_PROGRESS,2022-11-03,2024-06-30
TL-LG-CG-0042-APP,LG-CG-0042,Approval,89,99,IN_PROGRESS,2022-11-03,2024-06-30
TL-LG-CG-0042-NOT,LG-CG-0042,Notification,52,49,COMPLETED,2022-11-03,2024-06-30
TL-LG-CG-0042-OBJ,LG-CG-0042,Objection/Hearing,78,78,COMPLETED,2022-11-03,2024-06-30
TL-LG-CG-0042-COM,LG-CG-0042,Compensation,39,46,IN_PROGRESS,2022-11-03,2024-06-30
TL-LG-CG-0042-LEG,LG-CG-0042,Legal Resolution,82,86,IN_PROGRESS,2022-11-03,2024-06-30
TL-LG-CG-0042-R&R,LG-CG-0042,R&R,53,68,IN_PROGRESS,2022-11-03,2024-06-30
TL-LG-CG-0042-POS,LG-CG-0042,Possession,53,68,IN_PROGRESS,2022-11-03,2024-06-30
TL-LG-CG-0042-FIN,LG-CG-0042,Final Handover,59,90,DELAYED,2022-11-03,2024-06-30
TL-LG-GA-0043-LAN,LG-GA-0043,Land Identification,67,77,IN_PROGRESS,2021-03-09,2024-06-30
TL-LG-GA-0043-SUR,LG-GA-0043,Survey,60,59,COMPLETED,2021-03-09,2024-06-30
TL-LG-GA-0043-DOC,LG-GA-0043,Documentation,67,116,DELAYED,2021-03-09,2024-06-30
TL-LG-GA-0043-APP,LG-GA-0043,Approval,85,125,DELAYED,2021-03-09,2024-06-30
TL-LG-GA-0043-NOT,LG-GA-0043,Notification,77,117,DELAYED,2021-03-09,2024-06-30
TL-LG-GA-0043-OBJ,LG-GA-0043,Objection/Hearing,88,92,IN_PROGRESS,2021-03-09,2024-06-30
TL-LG-GA-0043-COM,LG-GA-0043,Compensation,54,65,IN_PROGRESS,2021-03-09,2024-06-30
TL-LG-GA-0043-LEG,LG-GA-0043,Legal Resolution,48,55,IN_PROGRESS,2021-03-09,2024-06-30
TL-LG-GA-0043-R&R,LG-GA-0043,R&R,68,82,IN_PROGRESS,2021-03-09,2024-06-30
TL-LG-GA-0043-POS,LG-GA-0043,Possession,43,100,DELAYED,2021-03-09,2024-06-30
TL-LG-GA-0043-FIN,LG-GA-0043,Final Handover,31,35,IN_PROGRESS,2021-03-09,2024-06-30
TL-LG-GJ-0044-LAN,LG-GJ-0044,Land Identification,82,78,COMPLETED,2024-02-10,2024-06-30
TL-LG-GJ-0044-SUR,LG-GJ-0044,Survey,78,128,DELAYED,2024-02-10,2024-06-30
TL-LG-GJ-0044-DOC,LG-GJ-0044,Documentation,86,81,COMPLETED,2024-02-10,2024-06-30
TL-LG-GJ-0044-APP,LG-GJ-0044,Approval,37,83,DELAYED,2024-02-10,2024-06-30
TL-LG-GJ-0044-NOT,LG-GJ-0044,Notification,59,86,IN_PROGRESS,2024-02-10,2024-06-30
TL-LG-GJ-0044-OBJ,LG-GJ-0044,Objection/Hearing,49,89,DELAYED,2024-02-10,2024-06-30
TL-LG-GJ-0044-COM,LG-GJ-0044,Compensation,31,90,DELAYED,2024-02-10,2024-06-30
TL-LG-GJ-0044-LEG,LG-GJ-0044,Legal Resolution,44,71,IN_PROGRESS,2024-02-10,2024-06-30
TL-LG-GJ-0044-R&R,LG-GJ-0044,R&R,65,103,DELAYED,2024-02-10,2024-06-30
TL-LG-GJ-0044-POS,LG-GJ-0044,Possession,46,50,IN_PROGRESS,2024-02-10,2024-06-30
TL-LG-GJ-0044-FIN,LG-GJ-0044,Final Handover,61,92,DELAYED,2024-02-10,2024-06-30
TL-LG-HR-0045-LAN,LG-HR-0045,Land Identification,30,78,DELAYED,2021-09-17,2024-06-30
TL-LG-HR-0045-SUR,LG-HR-0045,Survey,65,80,IN_PROGRESS,2021-09-17,2024-06-30
TL-LG-HR-0045-DOC,LG-HR-0045,Documentation,36,42,IN_PROGRESS,2021-09-17,2024-06-30
TL-LG-HR-0045-APP,LG-HR-0045,Approval,43,61,IN_PROGRESS,2021-09-17,2024-06-30
TL-LG-HR-0045-NOT,LG-HR-0045,Notification,37,67,IN_PROGRESS,2021-09-17,2024-06-30
TL-LG-HR-0045-OBJ,LG-HR-0045,Objection/Hearing,84,102,IN_PROGRESS,2021-09-17,2024-06-30
TL-LG-HR-0045-COM,LG-HR-0045,Compensation,47,100,DELAYED,2021-09-17,2024-06-30
TL-LG-HR-0045-LEG,LG-HR-0045,Legal Resolution,54,66,IN_PROGRESS,2021-09-17,2024-06-30
TL-LG-HR-0045-R&R,LG-HR-0045,R&R,36,88,DELAYED,2021-09-17,2024-06-30
TL-LG-HR-0045-POS,LG-HR-0045,Possession,48,47,COMPLETED,2021-09-17,2024-06-30
TL-LG-HR-0045-FIN,LG-HR-0045,Final Handover,70,63,COMPLETED,2021-09-17,2024-06-30
