history_id,project_id,prediction_date,delay_probability,risk_score,risk_category,expected_delay_days,highest_risk_stage,model_version
HIS-PB-1029,LG-PB-1029,2024-02-01,0.21,21.0,LOW,9,Final Handover,v1.0.0
HIS-RJ-1030,LG-RJ-1030,2024-02-01,0.57,57.0,MEDIUM,3,Notification,v1.0.0
HIS-SK-1031,LG-SK-1031,2024-02-01,0.24,24.0,LOW,13,Survey,v1.0.0
HIS-TN-1032,LG-TN-1032,2024-02-01,0.1,10.0,LOW,4,Legal Resolution,v1.0.0
HIS-TS-1033,LG-TS-1033,2024-02-01,0.57,57.0,MEDIUM,46,Survey,v1.0.0
HIS-TR-1034,LG-TR-1034,2024-02-01,0.24,24.0,LOW,2,Approval,v1.0.0
HIS-UP-1035,LG-UP-1035,2024-02-01,0.12,12.0,LOW,5,Land Identification,v1.0.0
HIS-UK-1036,LG-UK-1036,2024-02-01,0.28,28.0,LOW,5,R&R,v1.0.0
HIS-WB-1037,LG-WB-1037,2024-02-01,0.48,48.0,MEDIUM,5,Survey,v1.0.0
HIS-AN-1038,LG-AN-1038,2024-02-01,0.63,63.0,HIGH,132,Survey,v1.0.0
HIS-CH-1039,LG-CH-1039,2024-02-01,0.11,11.0,LOW,1,Survey,v1.0.0
HIS-DH-1040,LG-DH-1040,2024-02-01,0.76,76.0,HIGH,232,Documentation,v1.0.0
HIS-DL-1041,LG-DL-1041,2024-02-01,0.07,7.0,LOW,8,Documentation,v1.0.0
HIS-JK-1042,LG-JK-1042,2024-02-01,0.21,21.0,LOW,4,Objection/Hearing,v1.0.0
HIS-LA-1043,LG-LA-1043,2024-02-01,0.29,29.0,LOW,9,Possession,v1.0.0
HIS-LD-1044,LG-LD-1044,2024-02-01,0.67,67.0,HIGH,199,Land Identification,v1.0.0
HIS-PY-1045,LG-PY-1045,2024-02-01,0.31,31.0,MEDIUM,55,Possession,v1.0.0
HIS-AP-1046,LG-AP-1046,2024-02-01,0.62,62.0,HIGH,138,Documentation,v1.0.0
HIS-AR-1047,LG-AR-1047,2024-02-01,0.77,77.0,HIGH,143,Compensation,v1.0.0
HIS-AS-1048,LG-AS-1048,2024-02-01,0.45,45.0,MEDIUM,46,Final Handover,v1.0.0
HIS-BR-1049,LG-BR-1049,2024-02-01,0.39,39.0,MEDIUM,97,Possession,v1.0.0
HIS-CG-1050,LG-CG-1050,2024-02-01,0.12,12.0,LOW,10,Compensation,v1.0.0
HIS-GA-1051,LG-GA-1051,2024-02-01,0.49,49.0,MEDIUM,8,Possession,v1.0.0
HIS-GJ-1052,LG-GJ-1052,2024-02-01,0.65,65.0,HIGH,166,Objection/Hearing,v1.0.0
HIS-HR-1053,LG-HR-1053,2024-02-01,0.54,54.0,MEDIUM,10,Possession,v1.0.0
HIS-HP-1054,LG-HP-1054,2024-02-01,0.4,40.0,MEDIUM,45,Compensation,v1.0.0
HIS-JH-1055,LG-JH-1055,2024-02-01,0.16,16.0,LOW,15,Possession,v1.0.0
HIS-KA-1056,LG-KA-1056,2024-02-01,0.22,22.0,LOW,2,Final Handover,v1.0.0
HIS-KL-1057,LG-KL-1057,2024-02-01,0.45,45.0,MEDIUM,124,Objection/Hearing,v1.0.0
HIS-MP-1058,LG-MP-1058,2024-02-01,0.97,97.0,CRITICAL,261,Notification,v1.0.0
HIS-MH-1059,LG-MH-1059,2024-02-01,0.41,41.0,MEDIUM,70,Approval,v1.0.0
HIS-MN-1060,LG-MN-1060,2024-02-01,0.96,96.0,CRITICAL,264,Final Handover,v1.0.0
HIS-ML-1061,LG-ML-1061,2024-02-01,0.69,69.0,HIGH,190,Possession,v1.0.0
HIS-MZ-1062,LG-MZ-1062,2024-02-01,0.68,68.0,HIGH,223,Compensation,v1.0.0
HIS-NL-1063,LG-NL-1063,2024-02-01,0.56,56.0,MEDIUM,6,Notification,v1.0.0
HIS-OD-1064,LG-OD-1064,2024-02-01,0.76,76.0,HIGH,177,Legal Resolution,v1.0.0
HIS-PB-1065,LG-PB-1065,2024-02-01,0.94,94.0,CRITICAL,464,Approval,v1.0.0
HIS-RJ-1066,LG-RJ-1066,2024-02-01,0.13,13.0,LOW,12,Possession,v1.0.0
HIS-SK-1067,LG-SK-1067,2024-02-01,0.78,78.0,HIGH,199,R&R,v1.0.0
HIS-TN-1068,LG-TN-1068,2024-02-01,0.97,97.0,CRITICAL,277,Notification,v1.0.0
HIS-TS-1069,LG-TS-1069,2024-02-01,0.34,34.0,MEDIUM,58,Compensation,v1.0.0
HIS-TR-1070,LG-TR-1070,2024-02-01,0.35,35.0,MEDIUM,8,Survey,v1.0.0
HIS-UP-1071,LG-UP-1071,2024-02-01,0.61,61.0,HIGH,120,Possession,v1.0.0
HIS-UK-1072,LG-UK-1072,2024-02-01,0.23,23.0,LOW,15,Approval,v1.0.0
HIS-WB-1073,LG-WB-1073,2024-02-01,0.85,85.0,CRITICAL,343,Land Identification,v1.0.0
HIS-AN-1074,LG-AN-1074,2024-02-01,0.35,35.0,MEDIUM,123,R&R,v1.0.0
HIS-CH-1075,LG-CH-1075,2024-02-01,0.42,42.0,MEDIUM,17,Survey,v1.0.0
HIS-DH-1076,LG-DH-1076,2024-02-01,0.54,54.0,MEDIUM,78,Notification,v1.0.0
HIS-DL-1077,LG-DL-1077,2024-02-01,0.68,68.0,HIGH,204,Approval,v1.0.0
HIS-JK-1078,LG-JK-1078,2024-02-01,0.17,17.0,LOW,13,Approval,v1.0.0
HIS-LA-1079,LG-LA-1079,2024-02-01,0.2,20.0,LOW,10,Legal Resolution,v1.0.0
HIS-LD-1080,LG-LD-1080,2024-02-01,0.4,40.0,MEDIUM,120,Compensation,v1.0.0
HIS-PY-1081,LG-PY-1081,2024-02-01,0.73,73.0,HIGH,241,Approval,v1.0.0
HIS-AP-1082,LG-AP-1082,2024-02-01,0.54,54.0,MEDIUM,21,R&R,v1.0.0
HIS-AR-1083,LG-AR-1083,2024-02-01,0.96,96.0,CRITICAL,498,Legal Resolution,v1.0.0
HIS-AS-1084,LG-AS-1084,2024-02-01,0.57,57.0,MEDIUM,112,Objection/Hearing,v1.0.0
HIS-BR-1085,LG-BR-1085,2024-02-01,0.41,41.0,MEDIUM,126,Possession,v1.0.0
HIS-CG-1086,LG-CG-1086,2024-02-01,0.44,44.0,MEDIUM,76,Final Handover,v1.0.0
HIS-GA-1087,LG-GA-1087,2024-02-01,0.95,95.0,CRITICAL,251,Notification,v1.0.0
HIS-GJ-1088,LG-GJ-1088,2024-02-01,0.11,11.0,LOW,8,Final Handover,v1.0.0
HIS-HR-1089,LG-HR-1089,2024-02-01,0.42,42.0,MEDIUM,17,Final Handover,v1.0.0
HIS-HP-1090,LG-HP-1090,2024-02-01,0.53,53.0,MEDIUM,6,Survey,v1.0.0
HIS-JH-1091,LG-JH-1091,2024-02-01,0.14,14.0,LOW,9,Approval,v1.0.0
HIS-KA-1092,LG-KA-1092,2024-02-01,0.67,67.0,HIGH,255,Survey,v1.0.0
HIS-KL-1093,LG-KL-1093,2024-02-01,0.83,83.0,CRITICAL,315,Compensation,v1.0.0
HIS-MP-1094,LG-MP-1094,2024-02-01,0.55,55.0,MEDIUM,118,Notification,v1.0.0
HIS-MH-1095,LG-MH-1095,2024-02-01,0.78,78.0,HIGH,180,Final Handover,v1.0.0
HIS-MN-1096,LG-MN-1096,2024-02-01,0.25,25.0,LOW,15,Documentation,v1.0.0
HIS-ML-1097,LG-ML-1097,2024-02-01,0.42,42.0,MEDIUM,6,Approval,v1.0.0
HIS-MZ-1098,LG-MZ-1098,2024-02-01,0.74,74.0,HIGH,186,Survey,v1.0.0
HIS-NL-1099,LG-NL-1099,2024-02-01,0.63,63.0,HIGH,231,R&R,v1.0.0
HIS-OD-1100,LG-OD-1100,2024-02-01,0.25,25.0,LOW,12,Legal Resolution,v1.0.0
HIS-PB-1101,LG-PB-1101,2024-02-01,0.25,25.0,LOW,8,Survey,v1.0.0
HIS-RJ-1102,LG-RJ-1102,2024-02-01,0.08,8.0,LOW,5,R&R,v1.0.0
HIS-SK-1103,LG-SK-1103,2024-02-01,0.71,71.0,HIGH,214,Land Identification,v1.0.0
HIS-TN-1104,LG-TN-1104,2024-02-01,0.57,57.0,MEDIUM,4,Objection/Hearing,v1.0.0
HIS-TS-1105,LG-TS-1105,2024-02-01,0.86,86.0,CRITICAL,543,Survey,v1.0.0
HIS-TR-1106,LG-TR-1106,2024-02-01,0.38,38.0,MEDIUM,55,Legal Resolution,v1.0.0
HIS-UP-1107,LG-UP-1107,2024-02-01,0.96,96.0,CRITICAL,523,Legal Resolution,v1.0.0
HIS-UK-1108,LG-UK-1108,2024-02-01,0.63,63.0,HIGH,146,Legal Resolution,v1.0.0
HIS-WB-1109,LG-WB-1109,2024-02-01,0.71,71.0,HIGH,217,Documentation,v1.0.0
HIS-AN-1110,LG-AN-1110,2024-02-01,0.42,42.0,MEDIUM,38,Legal Resolution,v1.0.0
HIS-CH-1111,LG-CH-1111,2024-02-01,0.37,37.0,MEDIUM,4,R&R,v1.0.0
HIS-DH-1112,LG-DH-1112,2024-02-01,0.45,45.0,MEDIUM,51,Land Identification,v1.0.0
HIS-DL-1113,LG-DL-1113,2024-02-01,0.38,38.0,MEDIUM,10,Survey,v1.0.0
HIS-JK-1114,LG-JK-1114,2024-02-01,0.19,19.0,LOW,10,Possession,v1.0.0
HIS-LA-1115,LG-LA-1115,2024-02-01,0.38,38.0,MEDIUM,21,Notification,v1.0.0
HIS-LD-1116,LG-LD-1116,2024-02-01,0.7,70.0,HIGH,255,Documentation,v1.0.0
HIS-PY-1117,LG-PY-1117,2024-02-01,0.47,47.0,MEDIUM,114,Final Handover,v1.0.0
HIS-AP-1118,LG-AP-1118,2024-02-01,0.49,49.0,MEDIUM,19,Survey,v1.0.0
HIS-AR-1119,LG-AR-1119,2024-02-01,0.26,26.0,LOW,0,Survey,v1.0.0
HIS-AS-1120,LG-AS-1120,2024-02-01,0.4,40.0,MEDIUM,43,Possession,v1.0.0
HIS-BR-1121,LG-BR-1121,2024-02-01,0.21,21.0,LOW,6,Legal Resolution,v1.0.0
HIS-CG-1122,LG-CG-1122,2024-02-01,0.73,73.0,HIGH,256,Notification,v1.0.0
HIS-GA-1123,LG-GA-1123,2024-02-01,0.48,48.0,MEDIUM,53,Legal Resolution,v1.0.0
HIS-GJ-1124,LG-GJ-1124,2024-02-01,0.27,27.0,LOW,0,Survey,v1.0.0
HIS-HR-1125,LG-HR-1125,2024-02-01,0.44,44.0,MEDIUM,5,Final Handover,v1.0.0
HIS-HP-1126,LG-HP-1126,2024-02-01,0.5,50.0,MEDIUM,53,Final Handover,v1.0.0
HIS-JH-1127,LG-JH-1127,2024-02-01,0.46,46.0,MEDIUM,42,Possession,v1.0.0
HIS-KA-1128,LG-KA-1128,2024-02-01,0.28,28.0,LOW,15,Final Handover,v1.0.0
HIS-KL-1129,LG-KL-1129,2024-02-01,0.25,25.0,LOW,1,Documentation,v1.0.0
HIS-MP-1130,LG-MP-1130,2024-02-01,0.26,26.0,LOW,2,Objection/Hearing,v1.0.0
HIS-MH-1131,LG-MH-1131,2024-02-01,0.32,32.0,MEDIUM,51,Objection/Hearing,v1.0.0
HIS-MN-1132,LG-MN-1132,2024-02-01,0.4,40.0,MEDIUM,29,Compensation,v1.0.0
HIS-ML-1133,LG-ML-1133,2024-02-01,0.58,58.0,MEDIUM,12,Land Identification,v1.0.0
HIS-MZ-1134,LG-MZ-1134,2024-02-01,0.55,55.0,MEDIUM,40,Possession,v1.0.0
HIS-NL-1135,LG-NL-1135,2024-02-01,0.08,8.0,LOW,11,Land Identification,v1.0.0
HIS-OD-1136,LG-OD-1136,2024-02-01,0.43,43.0,MEDIUM,125,R&R,v1.0.0
HIS-PB-1137,LG-PB-1137,2024-02-01,0.51,51.0,MEDIUM,83,R&R,v1.0.0
HIS-RJ-1138,LG-RJ-1138,2024-02-01,0.56,56.0,MEDIUM,18,Objection/Hearing,v1.0.0
HIS-SK-1139,LG-SK-1139,2024-02-01,0.3,30.0,LOW,7,Approval,v1.0.0
HIS-TN-1140,LG-TN-1140,2024-02-01,0.06,6.0,LOW,12,Approval,v1.0.0
HIS-TS-1141,LG-TS-1141,2024-02-01,0.24,24.0,LOW,5,Documentation,v1.0.0
HIS-TR-1142,LG-TR-1142,2024-02-01,0.4,40.0,MEDIUM,58,Notification,v1.0.0
HIS-UP-1143,LG-UP-1143,2024-02-01,0.35,35.0,MEDIUM,120,Survey,v1.0.0
HIS-UK-1144,LG-UK-1144,2024-02-01,0.82,82.0,CRITICAL,398,Objection/Hearing,v1.0.0
HIS-WB-1145,LG-WB-1145,2024-02-01,0.89,89.0,CRITICAL,409,Land Identification,v1.0.0
HIS-AN-1146,LG-AN-1146,2024-02-01,0.16,16.0,LOW,4,Survey,v1.0.0
HIS-CH-1147,LG-CH-1147,2024-02-01,0.43,43.0,MEDIUM,20,Legal Resolution,v1.0.0
HIS-DH-1148,LG-DH-1148,2024-02-01,0.15,15.0,LOW,9,Legal Resolution,v1.0.0
HIS-DL-1149,LG-DL-1149,2024-02-01,0.76,76.0,HIGH,223,R&R,v1.0.0
HIS-JK-1150,LG-JK-1150,2024-02-01,0.51,51.0,MEDIUM,18,Possession,v1.0.0
HIS-LA-1151,LG-LA-1151,2024-02-01,0.14,14.0,LOW,10,Compensation,v1.0.0
HIS-LD-1152,LG-LD-1152,2024-02-01,0.65,65.0,HIGH,236,Possession,v1.0.0
HIS-PY-1153,LG-PY-1153,2024-02-01,0.51,51.0,MEDIUM,8,Objection/Hearing,v1.0.0
HIS-AP-1154,LG-AP-1154,2024-02-01,0.51,51.0,MEDIUM,12,Final Handover,v1.0.0
HIS-AR-1155,LG-AR-1155,2024-02-01,0.59,59.0,MEDIUM,70,Objection/Hearing,v1.0.0
HIS-AS-1156,LG-AS-1156,2024-02-01,0.72,72.0,HIGH,169,Final Handover,v1.0.0
HIS-BR-1157,LG-BR-1157,2024-02-01,0.66,66.0,HIGH,135,Possession,v1.0.0
HIS-CG-1158,LG-CG-1158,2024-02-01,0.24,24.0,LOW,6,Survey,v1.0.0
HIS-GA-1159,LG-GA-1159,2024-02-01,0.12,12.0,LOW,13,Compensation,v1.0.0
HIS-GJ-1160,LG-GJ-1160,2024-02-01,0.79,79.0,HIGH,162,Final Handover,v1.0.0
HIS-HR-1161,LG-HR-1161,2024-02-01,0.55,55.0,MEDIUM,30,Survey,v1.0.0
HIS-HP-1162,LG-HP-1162,2024-02-01,0.15,15.0,LOW,3,Objection/Hearing,v1.0.0
HIS-JH-1163,LG-JH-1163,2024-02-01,0.62,62.0,HIGH,208,Legal Resolution,v1.0.0
HIS-KA-1164,LG-KA-1164,2024-02-01,0.32,32.0,MEDIUM,6,Documentation,v1.0.0
HIS-KL-1165,LG-KL-1165,2024-02-01,0.75,75.0,HIGH,210,Approval,v1.0.0
HIS-MP-1166,LG-MP-1166,2024-02-01,0.67,67.0,HIGH,210,Survey,v1.0.0
HIS-MH-1167,LG-MH-1167,2024-02-01,0.05,5.0,LOW,7,Land Identification,v1.0.0
HIS-MN-1168,LG-MN-1168,2024-02-01,0.75,75.0,HIGH,240,R&R,v1.0.0
HIS-ML-1169,LG-ML-1169,2024-02-01,0.17,17.0,LOW,3,Legal Resolution,v1.0.0
HIS-MZ-1170,LG-MZ-1170,2024-02-01,0.51,51.0,MEDIUM,7,Compensation,v1.0.0
HIS-NL-1171,LG-NL-1171,2024-02-01,0.94,94.0,CRITICAL,418,Notification,v1.0.0
HIS-OD-1172,LG-OD-1172,2024-02-01,0.08,8.0,LOW,15,Land Identification,v1.0.0
HIS-PB-1173,LG-PB-1173,2024-02-01,0.72,72.0,HIGH,246,Notification,v1.0.0
HIS-RJ-1174,LG-RJ-1174,2024-02-01,0.76,76.0,HIGH,129,Notification,v1.0.0
HIS-SK-1175,LG-SK-1175,2024-02-01,0.68,68.0,HIGH,191,Survey,v1.0.0
HIS-TN-1176,LG-TN-1176,2024-02-01,0.23,23.0,LOW,11,Land Identification,v1.0.0
HIS-TS-1177,LG-TS-1177,2024-02-01,0.34,34.0,MEDIUM,55,Final Handover,v1.0.0
HIS-TR-1178,LG-TR-1178,2024-02-01,0.7,70.0,HIGH,133,Possession,v1.0.0
HIS-UP-1179,LG-UP-1179,2024-02-01,0.92,92.0,CRITICAL,583,R&R,v1.0.0
HIS-UK-1180,LG-UK-1180,2024-02-01,0.08,8.0,LOW,10,Possession,v1.0.0
HIS-WB-1181,LG-WB-1181,2024-02-01,0.17,17.0,LOW,8,Objection/Hearing,v1.0.0
HIS-AN-1182,LG-AN-1182,2024-02-01,0.19,19.0,LOW,11,Documentation,v1.0.0
HIS-CH-1183,LG-CH-1183,2024-02-01,0.4,40.0,MEDIUM,69,Objection/Hearing,v1.0.0
HIS-DH-1184,LG-DH-1184,2024-02-01,0.6,60.0,MEDIUM,129,Land Identification,v1.0.0
HIS-DL-1185,LG-DL-1185,2024-02-01,0.63,63.0,HIGH,222,Documentation,v1.0.0
HIS-JK-1186,LG-JK-1186,2024-02-01,0.48,48.0,MEDIUM,7,Approval,v1.0.0
HIS-LA-1187,LG-LA-1187,2024-02-01,0.13,13.0,LOW,1,Land Identification,v1.0.0
HIS-LD-1188,LG-LD-1188,2024-02-01,0.91,91.0,CRITICAL,507,Land Identification,v1.0.0
HIS-PY-1189,LG-PY-1189,2024-02-01,0.05,5.0,LOW,8,Notification,v1.0.0
HIS-AP-1190,LG-AP-1190,2024-02-01,0.34,34.0,MEDIUM,52,Documentation,v1.0.0
HIS-AR-1191,LG-AR-1191,2024-02-01,0.7,70.0,HIGH,156,Approval,v1.0.0
HIS-AS-1192,LG-AS-1192,2024-02-01,0.28,28.0,LOW,0,Compensation,v1.0.0
HIS-BR-1193,LG-BR-1193,2024-02-01,0.73,73.0,HIGH,158,Land Identification,v1.0.0
HIS-CG-1194,LG-CG-1194,2024-02-01,0.62,62.0,HIGH,164,Objection/Hearing,v1.0.0
HIS-GA-1195,LG-GA-1195,2024-02-01,0.14,14.0,LOW,5,Objection/Hearing,v1.0.0
HIS-GJ-1196,LG-GJ-1196,2024-02-01,0.24,24.0,LOW,12,Survey,v1.0.0
HIS-HR-1197,LG-HR-1197,2024-02-01,0.18,18.0,LOW,1,Possession,v1.0.0
HIS-HP-1198,LG-HP-1198,2024-02-01,0.51,51.0,MEDIUM,122,Documentation,v1.0.0
HIS-JH-1199,LG-JH-1199,2024-02-01,0.64,64.0,HIGH,159,Survey,v1.0.0
HIS-KA-1200,LG-KA-1200,2024-02-01,0.79,79.0,HIGH,240,Possession,v1.0.0
HIS-KL-1201,LG-KL-1201,2024-02-01,0.21,21.0,LOW,4,Documentation,v1.0.0
HIS-MP-1202,LG-MP-1202,2024-02-01,0.98,98.0,CRITICAL,462,Legal Resolution,v1.0.0
HIS-MH-1203,LG-MH-1203,2024-02-01,0.79,79.0,HIGH,150,Documentation,v1.0.0
HIS-MN-1204,LG-MN-1204,2024-02-01,0.33,33.0,MEDIUM,7,Possession,v1.0.0
HIS-ML-1205,LG-ML-1205,2024-02-01,0.19,19.0,LOW,15,Objection/Hearing,v1.0.0
HIS-MZ-1206,LG-MZ-1206,2024-02-01,0.58,58.0,MEDIUM,2,Objection/Hearing,v1.0.0
HIS-NL-1207,LG-NL-1207,2024-02-01,0.77,77.0,HIGH,176,R&R,v1.0.0
HIS-OD-1208,LG-OD-1208,2024-02-01,0.7,70.0,HIGH,167,Notification,v1.0.0
HIS-PB-1209,LG-PB-1209,2024-02-01,0.17,17.0,LOW,11,Land Identification,v1.0.0
HIS-RJ-1210,LG-RJ-1210,2024-02-01,0.58,58.0,MEDIUM,124,Objection/Hearing,v1.0.0
HIS-SK-1211,LG-SK-1211,2024-02-01,0.94,94.0,CRITICAL,434,Final Handover,v1.0.0
HIS-TN-1212,LG-TN-1212,2024-02-01,0.47,47.0,MEDIUM,65,Notification,v1.0.0
HIS-TS-1213,LG-TS-1213,2024-02-01,0.11,11.0,LOW,1,Compensation,v1.0.0
HIS-TR-1214,LG-TR-1214,2024-02-01,0.69,69.0,HIGH,203,Objection/Hearing,v1.0.0
HIS-UP-1215,LG-UP-1215,2024-02-01,0.96,96.0,CRITICAL,263,Legal Resolution,v1.0.0
HIS-UK-1216,LG-UK-1216,2024-02-01,0.5,50.0,MEDIUM,12,Approval,v1.0.0
HIS-WB-1217,LG-WB-1217,2024-02-01,0.55,55.0,MEDIUM,6,Documentation,v1.0.0
HIS-AN-1218,LG-AN-1218,2024-02-01,0.14,14.0,LOW,1,Compensation,v1.0.0
HIS-CH-1219,LG-CH-1219,2024-02-01,0.54,54.0,MEDIUM,8,Approval,v1.0.0
HIS-DH-1220,LG-DH-1220,2024-02-01,0.63,63.0,HIGH,130,Documentation,v1.0.0
HIS-DL-1221,LG-DL-1221,2024-02-01,0.79,79.0,HIGH,220,Approval,v1.0.0
HIS-JK-1222,LG-JK-1222,2024-02-01,0.12,12.0,LOW,15,Survey,v1.0.0
HIS-LA-1223,LG-LA-1223,2024-02-01,0.14,14.0,LOW,4,Legal Resolution,v1.0.0
HIS-LD-1224,LG-LD-1224,2024-02-01,0.75,75.0,HIGH,168,Survey,v1.0.0
HIS-PY-1225,LG-PY-1225,2024-02-01,0.77,77.0,HIGH,253,Compensation,v1.0.0
HIS-AP-1226,LG-AP-1226,2024-02-01,0.17,17.0,LOW,7,R&R,v1.0.0
HIS-AR-1227,LG-AR-1227,2024-02-01,0.24,24.0,LOW,5,Objection/Hearing,v1.0.0
HIS-AS-1228,LG-AS-1228,2024-02-01,0.18,18.0,LOW,8,R&R,v1.0.0
HIS-BR-1229,LG-BR-1229,2024-02-01,0.25,25.0,LOW,8,Legal Resolution,v1.0.0
HIS-CG-1230,LG-CG-1230,2024-02-01,0.68,68.0,HIGH,189,Land Identification,v1.0.0
HIS-GA-1231,LG-GA-1231,2024-02-01,0.06,6.0,LOW,13,Notification,v1.0.0
HIS-GJ-1232,LG-GJ-1232,2024-02-01,0.95,95.0,CRITICAL,449,Possession,v1.0.0
HIS-HR-1233,LG-HR-1233,2024-02-01,0.26,26.0,LOW,8,Possession,v1.0.0
HIS-HP-1234,LG-HP-1234,2024-02-01,0.53,53.0,MEDIUM,98,Legal Resolution,v1.0.0
HIS-JH-1235,LG-JH-1235,2024-02-01,0.53,53.0,MEDIUM,109,Land Identification,v1.0.0
HIS-KA-1236,LG-KA-1236,2024-02-01,0.92,92.0,CRITICAL,575,Survey,v1.0.0
HIS-KL-1237,LG-KL-1237,2024-02-01,0.43,43.0,MEDIUM,130,Final Handover,v1.0.0
HIS-MP-1238,LG-MP-1238,2024-02-01,0.45,45.0,MEDIUM,0,Objection/Hearing,v1.0.0
HIS-MH-1239,LG-MH-1239,2024-02-01,0.1,10.0,LOW,15,R&R,v1.0.0
HIS-MN-1240,LG-MN-1240,2024-02-01,0.43,43.0,MEDIUM,5,Final Handover,v1.0.0
HIS-ML-1241,LG-ML-1241,2024-02-01,0.84,84.0,CRITICAL,257,Possession,v1.0.0
HIS-MZ-1242,LG-MZ-1242,2024-02-01,0.65,65.0,HIGH,251,Compensation,v1.0.0
HIS-NL-1243,LG-NL-1243,2024-02-01,0.63,63.0,HIGH,190,Land Identification,v1.0.0
HIS-OD-1244,LG-OD-1244,2024-02-01,0.22,22.0,LOW,12,Documentation,v1.0.0
HIS-PB-1245,LG-PB-1245,2024-02-01,0.52,52.0,MEDIUM,10,Compensation,v1.0.0
HIS-RJ-1246,LG-RJ-1246,2024-02-01,0.57,57.0,MEDIUM,37,Documentation,v1.0.0
HIS-SK-1247,LG-SK-1247,2024-02-01,0.37,37.0,MEDIUM,45,Land Identification,v1.0.0
HIS-TN-1248,LG-TN-1248,2024-02-01,0.17,17.0,LOW,3,Notification,v1.0.0
HIS-TS-1249,LG-TS-1249,2024-02-01,0.59,59.0,MEDIUM,20,Final Handover,v1.0.0
HIS-TR-1250,LG-TR-1250,2024-02-01,0.91,91.0,CRITICAL,298,Possession,v1.0.0
